date,sessions,avg_session_duration_min,bounce_rate,conversion_rate
2023-03-04,1219,6.903924438484414,0.4861685862756908,0.04741771372132223
2023-03-05,1217,6.145588405008942,0.43021118641062905,0.05446027730009277
2023-03-06,1419,6.258733469100355,0.38138966119644735,0.048104545097495045
2023-03-07,1448,7.340604052271724,0.37625428273840633,0.056029168121085736
2023-03-08,1378,6.80847839944234,0.3967365240785481,0.05848869423408648
2023-03-09,1434,7.182692924119582,0.43377380250185366,0.05179249552690262
2023-03-10,1403,6.869242555223623,0.41894590282244215,0.040716127864769025
2023-03-11,1255,6.882552527393723,0.4415119195537318,0.05457172312231373
2023-03-12,1307,7.34885401887179,0.4852274605923632,0.05559940045034611
2023-03-13,1467,6.633170410745598,0.31157803172185744,0.05527489462192829
2023-03-14,1390,6.950173421060799,0.3379752374624361,0.05926908090286025
2023-03-15,1471,6.68133200883129,0.2951270794668842,0.047570734958088244
2023-03-16,1263,6.705011454028444,0.3333098009948321,0.05616205025822694
2023-03-17,1437,6.77689381357539,0.3636532205484161,0.05855765553308788
2023-03-18,1301,7.051194729519871,0.5231727965466683,0.04353555930092677
2023-03-19,1283,6.7088265995131025,0.45154810626370745,0.05385941598467777
2023-03-20,1404,7.5835747457980744,0.3415041582144856,0.04957224730459213
2023-03-21,1302,6.515309289433467,0.17820374108911455,0.05151690245420008
2023-03-22,1391,6.875511811423505,0.3011314635292858,0.05349369732190597
2023-03-23,1421,6.754833355650885,0.4452242059217314,0.04914945103046359
2023-03-24,1478,7.703353932351572,0.5264513346391493,0.04803686255636237
2023-03-25,1279,7.0827218070916516,0.4746379783888688,0.051415554726308016
2023-03-26,1266,7.504358083522221,0.448072545228714,0.045637583772327614
2023-03-27,1382,6.249057805775872,0.4234387128037512,0.045473390455884485
2023-03-28,1454,7.128175079150941,0.27189757979378243,0.0541278177137633
2023-03-29,1425,7.441686240122848,0.3175968037727909,0.04481519972521275
2023-03-30,1383,7.039642017117079,0.3949156400074787,0.053718785313467805
2023-03-31,1436,7.532277191492458,0.5047350351059712,0.05252811743863198
2023-04-01,1316,6.741337254422194,0.4924850873941848,0.041414001739009464
2023-04-02,1360,7.704507037402266,0.46799946073795473,0.04648307377757164
2023-04-03,1377,8.14854162318434,0.356100870662172,0.05566934396676778
2023-04-04,1397,6.8163401509502375,0.28047283405120405,0.044620958461077276
2023-04-05,1394,6.773083061030398,0.2911832641867413,0.04703289419395991
2023-04-06,1341,7.720010042067191,0.37497990142905313,0.05149354051295526
2023-04-07,1429,7.779996695066751,0.4890676052234183,0.05292875115908427
2023-04-08,1328,6.725083684958195,0.4573338436841652,0.04758295957382252
2023-04-09,1316,6.772134719438981,0.5528175766947792,0.04568230196119984
2023-04-10,1404,6.836462876034427,0.3864438199478716,0.055611295325046016
2023-04-11,1345,6.299671044410522,0.3207484870357752,0.0570239820639667
2023-04-12,1395,6.506527130717865,0.26514662482442647,0.053054306737332184
2023-04-13,1399,6.457156999914946,0.2353996130745971,0.04841768516151877
2023-04-14,1376,6.568122318712672,0.4875906437298083,0.043781439087830054
2023-04-15,1309,6.926893949564732,0.534334986072804,0.043502864071513075
2023-04-16,1337,7.052982932316389,0.46411677039089233,0.050100669887480596
2023-04-17,1511,7.702191343535336,0.4033495358612436,0.04941384805282168
2023-04-18,1425,6.418258613605198,0.34761381263840196,0.05416440109192212
2023-04-19,1430,7.399523192499183,0.22437991593749051,0.050244052386324026
2023-04-20,1413,6.789728737911588,0.3301589922209295,0.03931268560530985
2023-04-21,1320,6.860790431954626,0.4831016078928472,0.05192505029943273
2023-04-22,1315,7.211172438674165,0.43477832005971995,0.04151322231091565
2023-04-23,1319,6.30008685129481,0.4928610448551345,0.044422918405265556
2023-04-24,1539,7.039786317478212,0.3321709097688298,0.047434108828591885
2023-04-25,1406,6.918393356225315,0.3451383508748733,0.056002909306094265
2023-04-26,1430,7.067434892192507,0.30072513466694345,0.06141680670219776
2023-04-27,1413,6.951295926603278,0.27585503529296873,0.04874469591655608
2023-04-28,1356,8.019328651425266,0.5016253416346144,0.04464023512535193
2023-04-29,1371,6.457244653133328,0.46076321237827994,0.048075200847881715
2023-04-30,1351,6.494525930446162,0.43767052639608395,0.04968876640869868
2023-05-01,1452,6.431842374206261,0.4100284598615472,0.04349637520792345
2023-05-02,1366,6.4485456965196954,0.37924871922463277,0.05392644623234641
2023-05-03,1481,6.389950775846395,0.25171611783289777,0.04595291567440186
2023-05-04,1341,7.285006380259903,0.3596956185806428,0.04714498986264719
2023-05-05,1439,7.382103082832202,0.4648291989282845,0.04784119167742512
2023-05-06,1419,6.367335250573081,0.5321480715813396,0.04647642581032309
2023-05-07,1259,6.216898316339718,0.48700522601066426,0.048421786336830794
2023-05-08,1379,6.848667670835091,0.3816486080458339,0.04100111961862961
2023-05-09,1412,6.316254205424746,0.28043734072076104,0.04115793053378136
2023-05-10,1381,6.887765619035185,0.30681440293413637,0.0383125148025165
2023-05-11,1327,6.651229593159731,0.30300467548896387,0.04587647204122765
2023-05-12,1407,5.76990516808247,0.29732084973702544,0.047441201385265065
2023-05-13,1250,7.279086255729048,0.5193207814260657,0.04570484848377895
2023-05-14,1326,7.380382858244952,0.5233798903011128,0.05165986259106238
2023-05-15,1355,6.152720762930782,0.2818533782229081,0.04313282568960867
2023-05-16,1477,6.241503047383932,0.2713303165177001,0.04637994602199384
2023-05-17,1359,6.554099915576808,0.33346492183207754,0.03745522883665883
2023-05-18,1381,6.553790848767467,0.45948639957382914,0.04085782999208939
2023-05-19,1437,6.690818955290448,0.44442805929552626,0.046152748071693096
2023-05-20,1234,7.341229997810242,0.4610926441567257,0.046804471155002116
2023-05-21,1305,6.221839100671146,0.469038326191561,0.04097523212095228
2023-05-22,1458,5.884960804203901,0.4687438209574093,0.04197541554770808
2023-05-23,1311,5.567866015184405,0.28951864279697026,0.03463465979685969
2023-05-24,1399,5.865104179955696,0.26254760844930497,0.040331803437661705
2023-05-25,1402,6.186684640012946,0.3324744499791426,0.04646412208873529
2023-05-26,1426,7.072849436343841,0.39572194349882023,0.04478585513678336
2023-05-27,1224,5.888738886290563,0.5036263070179222,0.04431317974022524
2023-05-28,1218,6.231072500639803,0.559417071170281,0.04196116756415976
2023-05-29,1409,6.082269429044926,0.4161539636558015,0.04165251874096314
2023-05-30,1396,6.655656733047908,0.3091991766468826,0.03822298507370446
2023-05-31,1392,7.295590994968516,0.28791664533604044,0.04492863214200264
2023-06-01,1396,5.737049240431391,0.27845208565341134,0.043451792178314894
2023-06-02,1343,5.727825692958269,0.48754386276911377,0.04372202320385319
2023-06-03,1287,6.464399453882264,0.4936009313675423,0.03854934553710356
2023-06-04,1288,6.252759131830073,0.46915915256727175,0.030333009636297016
2023-06-05,1336,6.804391231569007,0.5596553783922431,0.046508329623426145
2023-06-06,1464,6.1419647726020905,0.3367544971714813,0.03855388082104401
2023-06-07,1392,5.639065872237713,0.26491765627705843,0.03656237360007713
2023-06-08,1307,6.082507968659088,0.33529374627796704,0.04427453486238386
2023-06-09,1398,6.309767720699384,0.5008106593715935,0.038780689028465855
2023-06-10,1215,6.133668552058218,0.5031563117450706,0.04597678978848797
2023-06-11,1301,5.944861640895115,0.40626924933093467,0.04370125583047485
2023-06-12,1418,6.192154309243638,0.4459614467287602,0.0439759715276604
2023-06-13,1317,6.21086187709449,0.2884096474762473,0.03367304301608302
2023-06-14,1405,6.2845051340657445,0.3961720975926949,0.046510052378379456
2023-06-15,1375,5.884816294193254,0.4106140293739766,0.041706925759571835
2023-06-16,1394,5.443771945297587,0.4210222791288183,0.038507472546856554
2023-06-17,1346,5.567401204178532,0.5615436093049381,0.041026844079467197
2023-06-18,1237,6.063865823715403,0.4815759237731732,0.031387640463175784
2023-06-19,1310,5.018573995385974,0.442638683756111,0.04227387912963154
2023-06-20,1301,5.577682434023604,0.34605349261792073,0.035048450855473326
2023-06-21,1303,5.162863765287445,0.260189376032274,0.03339955563304624
2023-06-22,1338,5.339986437344443,0.3244341344723711,0.032521624739993975
2023-06-23,1357,5.9308243251434,0.4948864147908139,0.04567029983524597
2023-06-24,1252,5.353045888915115,0.4807540246128554,0.036936909832543156
2023-06-25,1278,5.246536288321464,0.4580007250847032,0.04773117274522072
2023-06-26,1335,4.509145429144438,0.35224387103253235,0.037365778960593767
2023-06-27,1405,5.527899741480536,0.34299680503287006,0.03149319851278512
2023-06-28,1317,5.443168645302124,0.4056334547439749,0.034435522455538124
2023-06-29,1465,6.167671827661791,0.30323498037553054,0.04618831694901239
2023-06-30,1358,4.897747762977766,0.44459934674539375,0.03922384262521156
2023-07-01,1182,5.126789157609347,0.5681038189889539,0.03725893392638434
2023-07-02,1169,5.107477848078002,0.4742010786845173,0.04080046153810128
2023-07-03,1345,5.737089759427473,0.42261858981248673,0.04251224719573262
2023-07-04,1308,4.866307767797463,0.268697175345853,0.045596252928490004
2023-07-05,1353,5.0190842081535845,0.32392256364220007,0.04726064080474605
2023-07-06,1339,5.149175296391343,0.3472544128380168,0.038231145071804425
2023-07-07,1310,4.904231061943781,0.49267487369574897,0.033414547845445064
2023-07-08,1169,4.553465178481347,0.5568620937964199,0.037995208390021844
2023-07-09,1134,4.839548641543993,0.6076613303477337,0.04138462933392153
2023-07-10,1286,5.245217481090137,0.42898165866067883,0.03528806332924328
2023-07-11,1349,4.161128324417437,0.33810666758230534,0.035347666096608214
2023-07-12,1315,4.706951665622314,0.31222642386068444,0.04188184647001333
2023-07-13,1240,4.256593812943261,0.3389533114477098,0.03995204663853143
2023-07-14,1309,5.170481483582829,0.4603125660848404,0.04039460004928612
2023-07-15,1218,3.7777952071468888,0.48272272071123096,0.036476339954167034
2023-07-16,1153,4.226494715402335,0.48660619706028374,0.0391578981717271
2023-07-17,1303,4.661274952076246,0.465879876780398,0.035732692521746046
2023-07-18,1296,5.222300664218738,0.27148972348921496,0.04485166515902649
2023-07-19,1234,4.373699230916525,0.3595011368382699,0.04562657912506621
2023-07-20,1308,4.096186154781748,0.4224673794552375,0.031271882260895216
2023-07-21,1316,5.281761570271235,0.4374849475622019,0.035910570610695955
2023-07-22,1240,3.584768424450411,0.39140004626775265,0.03313357980714097
2023-07-23,1237,3.1771695602304244,0.4477920488920814,0.037426988196220375
2023-07-24,1214,4.464591294618737,0.4648497273280555,0.0403235623791097
2023-07-25,1234,3.9617923345107617,0.3206734486382529,0.03355891420432125
2023-07-26,1305,3.670671673803401,0.2525420971670721,0.03626695335466616
2023-07-27,1303,4.504177543710568,0.33137288002683335,0.03592828124067853
2023-07-28,1302,4.240862788184609,0.4854193752369835,0.042058902711652385
2023-07-29,1367,3.8061472976147175,0.5248294696282514,0.04144644592083449
2023-07-30,1201,3.417528785316825,0.4662365432883183,0.0375708319837552
2023-07-31,1328,4.463683249922692,0.3816587794092656,0.042146033324586184
2023-08-01,1317,4.322616962087779,0.30222894430100594,0.03861352703343161
2023-08-02,1301,3.9182872860786033,0.25638669955689253,0.0400762144893597
2023-08-03,1251,4.861858401699966,0.4373804105617163,0.04989185122256438
2023-08-04,1303,3.3744767397556226,0.42727235045118883,0.048319508206774
2023-08-05,1125,3.118058889717278,0.5583507172594573,0.03521439294361697
2023-08-06,1150,3.506501429250729,0.5542489508429256,0.04595851322271507
2023-08-07,1237,3.8016364872373045,0.44991554490739805,0.045966812828708487
2023-08-08,1264,3.9184215982115003,0.3002358361172946,0.03627088982737326
2023-08-09,1374,3.648812771145179,0.3226937132986481,0.04621083766046905
2023-08-10,1163,3.9185020690654797,0.3554018457686984,0.049913688122326494
2023-08-11,1290,3.090120861431651,0.3982032808752494,0.03672068777577635
2023-08-12,1074,4.41156958761846,0.5137107553042626,0.03785755275420188
2023-08-13,1129,3.622796682376649,0.4192311586888129,0.04764726793550391
2023-08-14,1306,4.197101096840032,0.45938396942307824,0.04403253583799245
2023-08-15,1254,3.784800219414898,0.29858598688827737,0.045550709880659006
2023-08-16,1195,3.817209389362537,0.3125651915754596,0.044616679299357885
2023-08-17,1212,3.849529812764179,0.3707760196655513,0.044989717348672
2023-08-18,1281,3.764739171835682,0.430443125226552,0.03652844514219848
2023-08-19,1110,3.8389173582365803,0.5268274812919461,0.04852398895743193
2023-08-20,1156,4.159242610002199,0.4544379654156768,0.04926393411515838
2023-08-21,1246,3.5704833592696494,0.44356486487286223,0.042399565147364364
2023-08-22,1210,3.804733796060175,0.2545178677408596,0.0434615811390572
2023-08-23,1349,3.383832442698958,0.3088261877591382,0.036157748454596364
2023-08-24,1273,4.127692880159506,0.45355807604115844,0.04652071308360068
2023-08-25,1139,3.0488439563284757,0.3933718076814771,0.04694767275993494
2023-08-26,1149,4.267394113563577,0.4636055426919398,0.04391612874948617
2023-08-27,1106,3.3272126272300095,0.5038785407297488,0.04999025955660333
2023-08-28,1281,2.6127614901037033,0.40897908909697994,0.042841184262253106
2023-08-29,1198,3.3735540927492673,0.33934835671687497,0.04747930404665822
2023-08-30,1231,2.950829831762906,0.3269665652892008,0.03970424018498427
2023-08-31,1261,3.694037518394539,0.3883476995163327,0.04483262869841361
2023-09-01,1279,2.9302753729301614,0.498873366009567,0.044227942046195234
2023-09-02,1075,3.0168838754455387,0.517983724064608,0.04637702888953421
2023-09-03,1118,2.2791149892682485,0.4661202655158759,0.04355503796131217
2023-09-04,1210,2.9821682589056437,0.4336286850601366,0.04489885524059553
2023-09-05,1201,1.9813487320361534,0.4168109484979578,0.04984131647808269
2023-09-06,1321,2.386839328068706,0.295875521462689,0.04368339273597987
2023-09-07,1253,3.545040075953362,0.3078851608547121,0.03799168635348104
2023-09-08,1169,3.5443186349392293,0.4987424073761045,0.05493102731836052
2023-09-09,1178,3.351280918816524,0.4914737330205025,0.05325004515847974
2023-09-10,1238,2.6427492358445304,0.3695496709461012,0.040042211971959625
2023-09-11,1283,3.090622035148169,0.4423710838575211,0.05011385123704411
2023-09-12,1155,3.1014755704303725,0.2950504424555009,0.04431321326135223
2023-09-13,1207,2.5134556621428374,0.2979805446666096,0.04830923800029862
2023-09-14,1295,3.8342635169089823,0.37321064261669495,0.048627528772257435
2023-09-15,1196,3.5117400481595387,0.45291335790070913,0.046149817946796644
2023-09-16,1153,2.9536423470370394,0.5329653820751343,0.04356927103321982
2023-09-17,1170,3.0692065262391433,0.45640882971831087,0.0442023808427146
2023-09-18,1185,3.15217030270904,0.42565528990880414,0.043241808118628475
2023-09-19,1229,2.0199051824968746,0.30883951787400116,0.04383198340754142
2023-09-20,1070,2.910558204779737,0.3394477328261928,0.04782412503317643
2023-09-21,1181,2.6871115760734403,0.38738000028889685,0.044750683799425046
2023-09-22,1220,2.5218348145878613,0.3966164388095261,0.051909706345116574
2023-09-23,1070,2.8772217255701134,0.551791897026934,0.05610608371133768
2023-09-24,1215,3.9123295648899328,0.4513849759911006,0.04594038779719478
2023-09-25,1162,3.3302108084321103,0.4404028899140573,0.05020882111534817
2023-09-26,1212,2.7210927016002615,0.34018121742326407,0.05168166159821044
2023-09-27,1241,3.290457068947295,0.3944163926215738,0.051714926860103205
2023-09-28,1307,3.701918287122934,0.3454383269696516,0.04990656245635612
2023-09-29,1164,3.4632242800816697,0.42592253410584596,0.05341220904332953
2023-09-30,1194,3.029981867650611,0.49652181092379577,0.0522821418026532
2023-10-01,1137,2.676550131674833,0.46302415910508926,0.043854723271325946
2023-10-02,1188,3.349574652847013,0.4399970950971025,0.05456094129630859
2023-10-03,1261,3.198242670231508,0.24100132133136762,0.054823676995255456
2023-10-04,1249,3.450725767702737,0.24982308782449994,0.04674273938011313
2023-10-05,1210,3.3229359546246737,0.30322148000928456,0.05092064047621879
2023-10-06,1244,3.5329383653653093,0.49090375351043464,0.054319161064365754
2023-10-07,1122,2.743946580431812,0.5830234598472787,0.050027244368744825
2023-10-08,1148,3.6742526139812983,0.47296068731992946,0.056609682877697944
2023-10-09,1277,3.118934812171494,0.3915589138404995,0.06323476542526724
2023-10-10,1324,4.06293155152466,0.3253194599088561,0.04765566368785644
2023-10-11,1184,2.6864584574510313,0.36060112391222715,0.04485009188844541
2023-10-12,1354,3.9053689610394065,0.3102439693787155,0.05344360879773268
2023-10-13,1151,3.1432587087200106,0.4553068230484951,0.05570095898526121
2023-10-14,1142,2.7260900878479344,0.5462526727073039,0.051106824985859035
2023-10-15,1180,2.817929239269825,0.5032378567437953,0.059694800537564534
2023-10-16,1266,2.90834647059313,0.40947908082993717,0.045902088972081756
2023-10-17,1222,3.2898234054563567,0.3718691563815541,0.05622556284613275
2023-10-18,1245,3.348948090833938,0.16734559413185576,0.04989669925253901
2023-10-19,1232,2.8110369654404033,0.39050539206478957,0.061687059474785956
2023-10-20,1228,3.0966299290152226,0.41068458975538463,0.06321599761296039
2023-10-21,1202,4.191423063422141,0.40596114637535957,0.049582424752761825
2023-10-22,1179,3.9960971274045054,0.5037432782230521,0.050829196708788354
2023-10-23,1228,3.363078467678623,0.4686829272581479,0.05803513658280371
2023-10-24,1309,3.1770591636508305,0.31494442602181244,0.051960651246360304
2023-10-25,1281,3.2317596869884633,0.3501509361419646,0.05382720119393879
2023-10-26,1308,3.492731360759936,0.43722553898767647,0.05433795081067295
2023-10-27,1301,2.689341978096311,0.5091340965909582,0.04476814653857236
2023-10-28,1130,3.08734903836923,0.579491017686752,0.05445153330885185
2023-10-29,1145,2.397572943174478,0.5152895228003976,0.05122495330125915
2023-10-30,1313,3.447828151014153,0.4037716819450797,0.05235946330561332
2023-10-31,1308,3.5886852603921766,0.2417185611583386,0.06219329290641588
2023-11-01,1278,3.0408788522987074,0.2902040843753202,0.048841179649887954
2023-11-02,1287,4.0873591985899616,0.3144492963224346,0.059336803020163614
2023-11-03,1347,2.705880357229873,0.5519355097866465,0.05402146355490078
2023-11-04,1156,2.6054713071634743,0.48869850059656555,0.054161373524091276
2023-11-05,1215,3.4692728026751567,0.4843433885860273,0.05965428240717643
2023-11-06,1280,3.900471033291355,0.4275742688020234,0.05754323820912814
2023-11-07,1281,4.239241669379581,0.3239969740718197,0.05883487413015682
2023-11-08,1349,3.188666555051975,0.3872597608033553,0.06095978731535155
2023-11-09,1338,3.978748714574096,0.3254791580015216,0.05459756381393585
2023-11-10,1339,3.4419161114817705,0.45311874667361796,0.05332631054797652
2023-11-11,1266,3.397074733072465,0.46036926193328,0.05109323732599813
2023-11-12,1205,3.947885793350226,0.41218202268576776,0.052521501329748095
2023-11-13,1340,3.8553273932787384,0.36941154545473576,0.07152162001701053
2023-11-14,1293,2.7645158449160503,0.3199650119007764,0.06312513178611366
2023-11-15,1327,4.314956930299398,0.28104209755595466,0.05026990291065146
2023-11-16,1307,4.2911290229704315,0.3219905770945514,0.05053444407671176
2023-11-17,1321,3.3131131147979005,0.3730725007281641,0.059675405556278115
2023-11-18,1248,3.849014529052813,0.4933375125867477,0.0601195875269209
2023-11-19,1180,3.9237458566568115,0.4029471295452529,0.060242683188632504
2023-11-20,1428,3.83307776084199,0.4380027981844802,0.056336263618839255
2023-11-21,1276,3.4539828212969352,0.3259388393999222,0.057094294544977144
2023-11-22,1268,3.420094819149238,0.2296296338085711,0.05946919865756742
2023-11-23,1390,3.7702692242740246,0.34115117223575103,0.058365181120988124
2023-11-24,1374,4.396911135708154,0.40578055363222665,0.046942777754590534
2023-11-25,1269,4.110199530389614,0.5134515167391415,0.05699146278220621
2023-11-26,1272,3.6812893213747104,0.5452056705479602,0.05398219788627397
2023-11-27,1342,4.280978728988932,0.30624137651771277,0.059211614812928255
2023-11-28,1301,2.499718346608364,0.32756815571056785,0.07335571038656488
2023-11-29,1352,4.527551635454952,0.29450056900348565,0.06035818353838462
2023-11-30,1318,3.1128012229067417,0.39017862991076746,0.05704196172802796
2023-12-01,1403,3.8312284289784793,0.4540482053236403,0.06330490140335238
2023-12-02,1250,3.482697372455352,0.45989432463124147,0.06119304028305495
2023-12-03,1219,3.4255587203338442,0.46223045146347214,0.06096117866760059
2023-12-04,1347,4.683954710208439,0.36019870715982555,0.06197343893127093
2023-12-05,1387,3.9005982142431908,0.3756172086831269,0.06929773466546654
2023-12-06,1341,4.3388647356407235,0.30357279121541475,0.05343373419676545
2023-12-07,1331,4.173563732148461,0.4516711603758946,0.06152680326673014
2023-12-08,1388,4.467193601124346,0.4403553332210248,0.054594489838497184
2023-12-09,1291,4.298961859748782,0.46207245287265925,0.06206897734574299
2023-12-10,1256,3.6511516435529705,0.40249742861616167,0.054760246935701015
2023-12-11,1361,4.823087610535343,0.3098430161872028,0.05732633910710305
2023-12-12,1400,4.110582385034614,0.2426100546029225,0.05799442795957122
2023-12-13,1319,3.611866601357546,0.3158635413323918,0.06440285935402752
2023-12-14,1324,4.208977553755824,0.3820478772497409,0.06416712410326246
2023-12-15,1361,5.206463580248944,0.36432883881014916,0.05339450389230957
2023-12-16,1290,4.914404280824371,0.5422447069219882,0.05994314869105202
2023-12-17,1319,4.348328400784171,0.45403009566263103,0.05616310124508364
2023-12-18,1481,4.381528121832452,0.4073396505992775,0.053458120769195275
2023-12-19,1453,4.42897347465407,0.4024278831659682,0.058702315547547304
2023-12-20,1405,5.6619205720939325,0.34734917457509423,0.05827884211640091
2023-12-21,1416,4.848381437752821,0.3431850936929526,0.07198578349928822
2023-12-22,1370,4.906403182266973,0.3988287626409915,0.062045025783440455
2023-12-23,1322,5.240584182789391,0.3899020211517171,0.053017237017551046
2023-12-24,1312,4.878978489714552,0.442225482284682,0.057103617203722694
2023-12-25,1446,4.664275532194777,0.3894434880586153,0.0650536246762622
2023-12-26,1391,4.729895477982618,0.2724578753956378,0.07040519561369571
2023-12-27,1462,4.826594516688326,0.2959443604272024,0.05204638649187607
2023-12-28,1516,4.878149547298571,0.3604542202361826,0.050587046237189535
2023-12-29,1437,5.294971548572998,0.4321455748213519,0.06934889988425597
2023-12-30,1366,4.991546230591979,0.4649926621770094,0.06194658927894568
2023-12-31,1384,5.366320038607791,0.48661588184513943,0.055658536340618174
2024-01-01,1432,4.994068422257378,0.42209703247847047,0.06267166382270334
2024-01-02,1467,5.108160818403537,0.2672968978810547,0.04681533531231266
2024-01-03,1460,4.104138992180453,0.37305382776913115,0.06000354569587057
2024-01-04,1467,5.595768690955881,0.3516822194740311,0.06161540891728128
2024-01-05,1427,5.345173835423889,0.4443308550589982,0.06458433244703524
2024-01-06,1370,5.705208449824696,0.5329035123810103,0.054877228437652525
2024-01-07,1397,3.7922884007018602,0.4898439548099781,0.060355923031594205
2024-01-08,1548,6.318744896616893,0.4476568316956623,0.055278201391024295
2024-01-09,1526,5.238822827250976,0.3361730600132882,0.06115714543500856
2024-01-10,1589,5.896677696731714,0.27188534004979575,0.055375469455745494
2024-01-11,1447,4.856500456123722,0.3746868023485493,0.057780751862878905
2024-01-12,1532,5.7165959522685235,0.38620206354572273,0.05480832382571801
2024-01-13,1401,4.917135244421503,0.5029207765070086,0.06300632653169023
2024-01-14,1504,5.165461051663997,0.47652164871457997,0.06400325610211283
2024-01-15,1457,6.467722267165767,0.389594157136373,0.05849537528626571
2024-01-16,1459,5.4485751146865375,0.3153899761812505,0.059814280749341635
2024-01-17,1474,5.685681302351079,0.2084147565069357,0.052331894810382674
2024-01-18,1401,6.044876314656955,0.3291753807011961,0.05802539251727004
2024-01-19,1484,5.8903802673710315,0.4480306189688116,0.059218854445552034
2024-01-20,1376,5.750255251760015,0.5054856108180524,0.07251713863027835
